BDPONO_PurchaseOrderNumber,BDVNDR_VendorCode,VNAME_VendorName,BDRECD_RecordFlag,BDITEM_ItemNumber,BDCRTD_CreationDate,BDRPDATE_RequiredDate,BDOQOO_QuantityOrdered,BDIUOM_UnitOfMeasure,BDCQOO_ConfirmedQuantity,BDOOQ_OtherOrderedQuantity,BDTIQR_TimeInQueue,BDPOCDATE_PurchaseOrderDate,BDRCCDATE_ReceiptConfirmationDate
514075,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52024,8.500 6.750 .875 HF 4140 125 KSI QT,20221031,562.333,"FT ",0.000,40000.000,648.000,20220316,20221214
514795,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52026,12.750 10.000 1.375 HF 4130M P110 Q,20230331,960.000,"FT ",0.000,160000.000,984.000,20220526,20230412
514025,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52026,12.750 10.000 1.375 HF 4130M P110 Q,20221031,480.000,"FT ",0.000,80000.000,509.500,20220311,20230112
514793,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52027,9.000 6.250 1.375 HF 4130M LN80 QT+,20230331,1420.000,"FT ",0.000,160000.000,1197.749,20220526,20230424
514026,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52027,9.000 6.250 1.375 HF 4130M LN80 QT+,20221231,360.000,"FT ",0.000,40000.000,407.250,20220311,20230126
514472,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52028,12.500 8.000 2.250 HF 4130M 125 KSI,20230130,320.000,"FT ",0.000,80000.000,360.332,20220422,20230310
514027,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52028,12.500 8.000 2.250 HF 4130M 125KSI+,20221031,320.000,"FT ",0.000,80000.000,372.249,20220311,20221212
514937,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52029,"5.000 3.750 .625 HF 4130 LN80 QT++ ",20221215,680.000,"FT ",0.000,20000.000,820.333,20220608,20230112
514133,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52029,"5.000 3.750 .625 HF 4130 LN80 QT++ ",20221031,680.000,"FT ",0.000,20000.000,754.666,20220324,20230111
515059,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52030,10.750 8.500 1.125 HF 4130 LN80 QT+,20230331,700.000,"FT ",0.000,80000.000,725.583,20220630,20230424
514134,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52030,10.750 8.500 1.125 HF 4130 LN80 QT+,20221031,700.000,"FT ",0.000,80000.000,780.750,20220324,20230110
514610,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52031,"4.500 3.250 .625 HF 4130 P110 QT++ ",20221231,780.000,"FT ",0.000,20000.000,950.667,20220506,20230117
514138,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52031,"4.500 3.250 .625 HF 4130 P110 QT++ ",20221031,780.000,"FT ",0.000,20000.000,952.916,20220324,20221229
514613,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52032,4.750 2.500 1.125 HF 4140 LN80 QT++,20230106,460.000,"FT ",0.000,20000.000,547.499,20220506,20230328
514140,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52032,4.750 2.500 1.125 HF 4140 LN80 QT++,20230106,460.000,"FT ",0.000,20000.000,527.666,20220324,20230123
514141,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52033,4.750 2.250 1.250 HF 4140 LN80 QT++,20221031,420.000,"FT ",0.000,20000.000,469.833,20220324,20221031
514696,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52034,5.250 3.250 1.000 HF 4140 LN80 QT++,20221215,880.000,"FT ",0.000,40000.000,912.249,20220513,20230126
514142,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52034,5.250 3.250 1.000 HF 4140 LN80 QT++,20221031,440.000,"FT ",0.000,20000.000,534.667,20220324,20221118
514938,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52035,6.000 3.250 1.375 HF 4140 LN80 QT++,20230215,1180.000,"FT ",0.000,80000.000,1199.167,20220608,20230320
514461,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52035,6.000 3.250 1.375 HF 4140 LN80 QT++,20230130,1180.000,"FT ",0.000,80000.000,1234.249,20220422,20230320
514386,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52035,6.000 3.250 1.375 HF 4140 LN80 QT++,20221031,1760.000,"FT ",0.000,120000.000,1743.999,20220414,20230206
514143,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52035,6.000 3.250 1.375 HF 4140 LN80 QT++,20221031,580.000,"FT ",0.000,40000.000,645.501,20220324,20221111
514144,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52036,"6.000 4.750 .625 HF 4140 LN80 QT++ ",20230106,1120.000,"FT ",0.000,40000.000,1311.334,20220324,20230213
516393,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52037,12.000 9.500 1.250 HF 4140 125KSI Q,20240315,282.333,"FT ",0.000,40000.000,257.917,20230608,20240315
516216,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52037,12.000 9.500 1.250 HF 4140 125KSI Q,20231218,141.167,"FT ",0.000,20000.000,167.083,20230418,20231213
514145,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52037,12.000 9.500 1.250 HF 4140 P110 QT+,20221231,140.000,"FT ",0.000,20000.000,173.083,20220324,20230220
515201,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52038,7.000 4.000 1.500 HF 4130M 125KSI Q,20230331,460.000,"FT ",0.000,40000.000,452.750,20220729,20230509
514146,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52038,"7.000 4.000 1.500 HF 4130M 125 KSI ",20221130,460.000,"FT ",0.000,40000.000,560.000,20220324,20221121
514147,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52039,4.500 2.750 .875 HF 4140 125KSI QT+,20221025,2360.000,"FT ",0.000,80000.000,2725.332,20220324,20221220
514456,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52040,4.750 3.250 .750 HF 4140 125 KSI QT,20230130,1240.000,"FT ",0.000,40000.000,1298.583,20220422,20230320
514148,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52040,4.750 3.250 .750 HF 4140 125 KSI QT,20230106,1240.000,"FT ",0.000,40000.000,1432.251,20220324,20230203
514555,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52041,4.750 3.500 .625 HF 4140 125KSI QT+,20230130,1460.000,"FT ",0.000,40000.000,1476.417,20220429,20230313
514149,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52041,4.750 3.500 .625 HF 4140 125KSI QT+,20230106,2900.000,"FT ",0.000,80000.000,3300.166,20220324,20230209
514151,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52042,5.000 3.750 .625 HF 4140 125KSI QT+,20221025,680.000,"FT ",0.000,20000.000,771.333,20220324,20230113
514152,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52043,5.500 3.000 1.250 HF 4140 125KSI Qt,20230106,360.000,"FT ",0.000,20000.000,306.916,20220324,20230124
515360,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52044,5.750 4.500 .625 HF 4140 125KSI QT+,20230531,1160.000,"FT ",0.000,40000.000,1209.831,20220902,20230612
514408,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52044,5.750 4.500 .625 HF 4140 125KSI QT+,20230106,1160.000,"FT ",0.000,40000.000,1418.167,20220414,20230203
514154,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52044,5.750 4.500 .625 HF 4140 125KSI QT+,20230106,1160.000,"FT ",0.000,40000.000,1436.832,20220324,20230207
514156,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52045,7.000 5.000 1.000 HF 4140 125KSI QT,20230130,320.000,"FT ",0.000,20000.000,401.416,20220324,20230306
514628,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52046,8.250 4.750 1.750 HF 4140 125KSI QT,20221231,660.000,"FT ",0.000,80000.000,660.333,20220506,20230207
514157,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52046,8.250 4.750 1.750 HF 4140 125KSI QT,20221107,320.000,"FT ",0.000,40000.000,373.500,20220324,20230117
515507,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52047,8.500 5.000 1.750 HF 4140 125KSI QT,20230630,320.000,"FT ",0.000,40000.000,450.084,20221006,20230817
514879,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52047,8.500 5.000 1.750 HF 4140 125KSI QT,20230228,321.333,"FT ",0.000,40000.000,0.000,20220603,0
514158,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52047,8.500 5.000 1.750 HF 4140 125KSI QT,20230130,320.000,"FT ",0.000,40000.000,353.333,20220324,20230306
514880,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52048,8.500 5.500 1.500 HF 4140 125KSI QT,20230228,723.000,"FT ",0.000,80000.000,725.416,20220603,20230306
514159,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52048,8.500 5.500 1.500 HF 4140 125KSI QT,20221107,360.000,"FT ",0.000,40000.000,421.500,20220324,20230113
514468,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52049,9.000 5.000 2.000 HF 4140 125KSI QT,20230130,260.000,"FT ",0.000,40000.000,258.500,20220422,20230313
514161,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52049,9.000 5.000 2.000 HF 4140 125KSI QT,20230106,260.000,"FT ",0.000,40000.000,325.585,20220324,20230203
517857,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52050,9.500 5.750 1.875 HF 4140 125KSI QT,20250228,262.167,"FT ",0.000,40000.000,304.251,20240802,20250206
517663,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52050,9.500 5.750 1.875 HF 4140 125KSI QT,20241205,121.000,"FT ",0.000,20000.000,159.917,20240604,20241113
515109,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52050,9.500 5.750 1.875 HF 4140 125KSI QT,20230331,400.000,"FT ",0.000,60000.000,405.167,20220712,20230424
514162,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52050,9.500 5.750 1.875 HF 4140 125KSI QT,20230106,260.000,"FT ",0.000,40000.000,310.751,20220324,20230118
514200,571,"TREK METALS INC                    ",C,52052,"9.000 BAR HF 4140  AR++            ",20221230,148.833,"FT ",0.000,30000.000,128.750,20220329,20221130
514932,177,"TENARIS GLOBAL SERVICES            ",C,52054,"12.500 9.500 1.500 HF 4140 125KSI  ",20230131,241.000,"FT ",0.000,44050.000,254.333,20220608,20230327
514454,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52057,"4.250 2.750 .750 HF 4130 LN80 QT++ ",20221215,1420.000,"FT ",0.000,40000.000,1296.333,20220422,20221205
514216,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52057,"4.250 2.750 .750 HF 4130 LN80 QT++ ",20221031,720.000,"FT ",0.000,20000.000,869.083,20220330,20221219
514631,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52058,5.500 3.500 1.000 HF 4140 LN80 QT++,20221231,1660.000,"FT ",0.000,80000.000,1676.250,20220506,20230320
514217,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52058,5.500 3.500 1.000 HF 4140 LN80 QT++,20221215,1660.000,"FT ",0.000,80000.000,1930.166,20220330,20230209
514195,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52059,"6.000 4.250 .875 HF 4140 LN80 QT++ ",20230106,1680.000,"FT ",0.000,80000.000,1932.584,20220329,20230207
514218,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52060,9.000 7.000 1.000 HF 4140 LN80 QT++,20230130,460.000,"FT ",0.000,40000.000,517.084,20220330,20230315
514701,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52061,5.750 3.250 1.250 HF 4140 125KSI QT,20230115,660.000,"FT ",0.000,40000.000,0.000,20220513,0
514220,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52061,5.750 3.250 1.250 HF 4140 125KSI QT,20221107,1480.000,"FT ",0.000,88541.000,1478.833,20220330,20221209
514222,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52062,6.050 4.750 .650 HF 4140 125KSI QT+,20221031,2140.000,"FT ",0.000,80000.000,2460.083,20220330,20230113
514223,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52063,6.250 4.500 .875 HF 4140 125KSI QT+,20230106,800.000,"FT ",0.000,40000.000,935.667,20220330,20230117
515299,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52064,6.500 3.500 1.500 HF 4140 125KSI QT,20230331,500.000,"FT ",0.000,40000.000,539.166,20220818,20230420
514224,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52064,6.500 3.500 1.500 HF 4140 125KSI QT,20221031,1000.000,"FT ",0.000,80000.000,1135.666,20220330,20221219
514773,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52065,6.500 4.500 1.000 HF 4140 125KSI QT,20221215,4080.000,"FT ",0.000,240000.000,4213.751,20220520,20230116
514225,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52065,6.500 4.500 1.000 HF 4140 125KSI QT,20221031,1360.000,"FT ",0.000,80000.000,1524.250,20220330,20230109
514226,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52066,7.500 4.500 1.500 HF 4140 125KSI QT,20221031,1240.000,"FT ",0.000,120000.000,1397.333,20220330,20230124
515479,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52067,8.500 6.000 1.250 HF 4140 125KSI QT,20230531,820.000,"FT ",0.000,80000.000,794.501,20220929,20230616
514633,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52067,8.500 6.000 1.250 HF 4140 125KSI QT,20230130,820.000,"FT ",0.000,80000.000,804.333,20220506,20230317
514227,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52067,8.500 6.000 1.250 HF 4140 125KSI QT,20221215,420.000,"FT ",0.000,40000.000,483.501,20220330,20230116
514709,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52069,8.750 7.250 .750 HF 4140 125KSI QT+,20230130,620.000,"FT ",0.000,40000.000,560.916,20220513,20230314
514228,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52069,8.750 7.250 .750 HF 4140 125KSI QT+,20221215,1880.000,"FT ",0.000,120000.000,1968.834,20220330,20230306
514230,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52070,"9.000 6.000 1.500 HF 4130M7 ANN++  ",20221215,160.000,"FT ",0.000,20000.000,205.750,20220330,20230105
518319,444,"BGH SPECIALTY STEEL INC            ",C,52071,"9.250 BAR HF 420M 80 KSI QDT       ",20241115,24.500,"FT ",0.000,5551.000,24.417,20241114,20241115
518193,571,"TREK METALS INC                    ",C,52072,"16.000 BAR HF 4130 75 KSI NQT++.   ",20241017,80.333,"FT ",0.000,54500.000,77.416,20241016,20241017
518172,571,"TREK METALS INC                    ",C,52072,"16.000 BAR HF 4130 75 KSI NQT++.   ",20241010,20.083,"FT ",0.000,13500.000,19.167,20241009,20241011
517790,571,"TREK METALS INC                    ",C,52072,"16.000 BAR HF 4130 75 KSI NQT++.   ",20240705,20.083,"FT ",0.000,14000.000,19.917,20240703,20240716
514247,571,"TREK METALS INC                    ",C,52073,"11.000 BAR HF 4140  AR++           ",20230210,60.250,"FT ",0.000,20000.000,59.917,20220401,20230213
514304,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52079,"3.250 1.750 .750 HF 4140 LN80 QT++ ",20221215,1000.000,"FT ",0.000,20000.000,1104.333,20220408,20221230
515505,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52080,3.500 2.250 .625 HF 4140 125KSI QT+,20230531,2080.000,"FT ",0.000,40000.000,2304.750,20221006,20230616
514305,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52080,3.500 2.250 .625 HF 4140 125KSI QT+,20221215,2080.000,"FT ",0.000,40000.000,2503.500,20220408,20221229
514306,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52081,"3.500 2.441 .530 HF 4130 LN80 QT++ ",20221215,2380.000,"FT ",0.000,40000.000,2574.000,20220408,20230105
514307,538,"GLOBAL FORMING TECHNOLOGIES LTD    ",C,52082,3.750 2.250 .750 HF 4140 125KSI QT+,20221215,1660.000,"FT ",0.000,40000.000,1445.416,20220408,20230208
