ITITEM_ItemNumber,ITTAG_TagNumber,ITTDES_TagDescription,ITLNTH_LengthFeet,ITTPCS_NumberOfPieces,ITHEAT_HeatNumber,ITV301_VendorOrBatchCode,ITLOCT_StorageLocation,ITTQTY_TotalQuantity,ITRQTY_ReservedQuantity,IMFSP2_ItemFamilyGroup
51810," 324054","6.250 3.750 1.250 HF 4140 125K++.. ",27.0000,1.000,"2085553Z       ","T222119980                    ","3ST6   ",2.250,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51810," 324056","6.250 3.750 1.250 HF 4140 125K++.. ",70.0000,1.000,"2085553Z       ","T222119980                    ","3ST34  ",5.833,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51810," 268473","6.250 3.750 1.250 HF 4140 125KSI++ ",170.0000,1.000,"2085553Z       ","T222119980                    ","14S5   ",14.167,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51810," 260687",6.250 3.750 1.250 HF 4140 125KSI QT,291.0000,3.000,"2085553Z       ","T222119980                    ","14S5   ",72.750,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51810," 260682",6.250 3.750 1.250 HF 4140 125KSI QT,300.0000,1.000,"2085553Z       ","T222119980                    ","14S5   ",25.000,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51810," 260686",6.250 3.750 1.250 HF 4140 125KSI QT,303.0000,2.000,"2085553Z       ","T222119980                    ","14S5   ",50.500,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51810," 260684",6.250 3.750 1.250 HF 4140 125KSI QT,306.0000,1.000,"2085553Z       ","T222119980                    ","14S5   ",25.500,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51810," 260685",6.250 3.750 1.250 HF 4140 125KSI QT,307.0000,1.000,"2085553Z       ","T222119980                    ","14S5   ",25.583,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51810," 260680",6.250 3.750 1.250 HF 4140 125KSI QT,316.0000,24.000,"2085553Z       ","T222119980                    ","14S5   ",632.001,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51810," 260683",6.250 3.750 1.250 HF 4140 125KSI QT,318.0000,2.000,"2085553Z       ","T222119980                    ","14S5   ",53.000,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51810," 260681",6.250 3.750 1.250 HF 4140 125KSI QT,320.0000,6.000,"2085553Z       ","T222119980                    ","14S5   ",159.999,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51810," 322435","6.250 3.750 1.250 HF 4140 125K++.. ",296.0000,1.000,"2085553Z+      ","T222119980                    ","14S5   ",24.667,0.000,"AT06.250-03.750 HF 4140 125 KSI                                       "
51811," 334741","6.000 3.750 1.125 4140 125KSI++..  ",32.0000,1.000,"2085545Z       ","T222119120                    ","3ST3   ",2.667,0.000,"AT06.000-03.750 HF 4140 125KSI++                                      "
51811," 336043","6.000 3.750 1.125 4140 125KSI++..  ",37.0000,1.000,"2085545Z       ","T222119120                    ","3ST10  ",3.083,0.000,"AT06.000-03.750 HF 4140 125KSI++                                      "
51811," 338926","6.000 3.750 1.125 4140 125KSI++..  ",40.0000,1.000,"2085545Z       ","T222119120                    ","3ST18  ",3.333,0.000,"AT06.000-03.750 HF 4140 125KSI++                                      "
51811," 260841","6.000 3.750 1.125 HF 4140 125KSI++ ",351.0000,16.000,"2085545Z       ","T222119120                    ","21S3   ",468.000,0.000,"AT06.000-03.750 HF 4140 125KSI++                                      "
51811," 260840","6.000 3.750 1.125 HF 4140 125KSI++ ",352.0000,23.000,"2085545Z       ","T222119120                    ","21S3   ",674.667,0.000,"AT06.000-03.750 HF 4140 125KSI++                                      "
51812," 318410",5.250 3.250 1.000 HF 4140 125KSI QT,40.0000,1.000,"44196          ","295523/01                     ","3ST12  ",3.333,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 254435",5.250 3.250 1.000 HF 4140 125-140KS,266.0000,1.000,"44421          ","295523/01                     ","10S3   ",22.167,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 252657",5.250 3.250 1.000 HF 4140 125-140KS,180.0000,1.000,"44421          ","297378/01                     ","10S3   ",15.000,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 281262",5.250 3.250 1.000 HF 4140 125-140KS,32.0000,1.000,"45239          ","297378/01                     ","3ST2   ",2.667,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 306986",5.250 3.250 1.000 HF 4140 125-140KS,44.0000,1.000,"45239          ","297378/01                     ","3ST27  ",3.667,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 331952",5.250 3.250 1.000 HF 4140 125KSI QT,54.0000,1.000,"45239          ","297378/01                     ","3ST12  ",4.500,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 331954",5.250 3.250 1.000 HF 4140 125KSI QT,70.0000,1.000,"45239          ","297378/01                     ","3ST30  ",5.833,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 269306",5.250 3.250 1.000 HF 4140 125-140KS,100.0000,1.000,"45239          ","297378/01                     ","3ST40  ",8.333,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 269308",5.250 3.250 1.000 HF 4140 125-140KS,104.0000,1.000,"45239          ","297378/01                     ","3ST40  ",8.667,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 260216",5.250 3.250 1.000 HF 4140 125-140KS,105.0000,1.000,"45239          ","297378/01                     ","3ST41  ",8.750,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 269303",5.250 3.250 1.000 HF 4140 125-140KS,112.0000,1.000,"45239          ","297378/01                     ","3ST46  ",9.333,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 258060",5.250 3.250 1.000 HF 4140 125-140KS,115.0000,1.000,"45239          ","297378/01                     ","3ST47  ",9.583,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 256162",5.250 3.250 1.000 HF 4140 125-140KS,131.0000,1.000,"45239          ","297378/01                     ","3ST48  ",10.917,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 272585",5.250 3.250 1.000 HF 4140 125-140KS,133.0000,1.000,"45239          ","297378/01                     ","3ST46  ",11.083,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 259059",5.250 3.250 1.000 HF 4140 125-140KS,183.0000,1.000,"45239          ","297378/01                     ","10S3   ",15.250,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 284718",5.250 3.250 1.000 HF 4140 125-140KS,191.0000,1.000,"45239          ","297378/01                     ","10S3   ",15.917,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 263450",5.250 3.250 1.000 HF 4140 125-140KS,262.0000,1.000,"45239          ","297378/01                     ","10S3   ",21.833,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 230019",5.250 3.250 1.000 HF 4140 125-140KS,327.0000,1.000,"45239          ","297378/01                     ","10S3   ",27.250,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 229997",5.250 3.250 1.000 HF 4140 125-140KS,329.0000,1.000,"45239          ","297378/01                     ","10S3   ",27.416,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 229999",5.250 3.250 1.000 HF 4140 125-140KS,333.0000,1.000,"45239          ","297378/01                     ","10S3   ",27.750,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 230022",5.250 3.250 1.000 HF 4140 125-140KS,350.0000,1.000,"45239          ","297378/01                     ","10S3   ",29.167,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 212361",5.250 3.250 1.000 HF 4140 125-140KS,13.0000,10.000,"R57272         ","460218                        ","RY     ",10.833,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 212347",5.250 3.250 1.000 HF 4140 125-140KS,14.0000,7.000,"R57272         ","460218                        ","RY     ",8.167,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51812," 210521",5.250 3.250 1.000 HF 4140 125-140KS,14.0000,10.000,"R57272         ","460218                        ","RY     ",11.666,0.000,"AT05.250-03.250 HF 4140 125KSI QT                                     "
51813," 216495",5.800 3.375 1.213 HF 4140 125-140KS,21.0000,1.000,"R57414         ","460637                        ","RY     ",1.750,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 227366",5.800 3.375 1.213 HF 4140 125-140KS,37.0000,1.000,"R57414         ","460637                        ","3ST14  ",3.083,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 242325",5.800 3.375 1.213 HF 4140 125-140KS,282.0000,1.000,"R58230         ","476030                        ","8S2    ",23.500,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 242324",5.800 3.375 1.213 HF 4140 125-140KS,105.0000,1.000,"R58320         ","476030                        ","3ST44  ",8.750,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 234826",5.800 3.375 1.213 HF 4140 125-140KS,119.0000,1.000,"R58320         ","476030                        ","3ST50  ",9.917,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 236873",5.800 3.375 1.213 HF 4140 125-140KS,121.0000,1.000,"R58320         ","476030                        ","3ST47  ",10.083,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 236664",5.800 3.375 1.213 HF 4140 125-140KS,129.0000,1.000,"R58320         ","476030                        ","3ST45  ",10.750,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232630",5.800 3.375 1.213 HF 4140 125KSI QT,273.0000,1.000,"R58320         ","476030                        ","8S2    ",22.750,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232636",5.800 3.375 1.213 HF 4140 125KSI QT,274.0000,1.000,"R58320         ","476030                        ","8S2    ",22.833,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232633",5.800 3.375 1.213 HF 4140 125KSI QT,278.0000,1.000,"R58320         ","476030                        ","8S2    ",23.167,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232631",5.800 3.375 1.213 HF 4140 125KSI QT,280.0000,1.000,"R58320         ","476030                        ","8S2    ",23.333,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232626",5.800 3.375 1.213 HF 4140 125KSI QT,282.0000,2.000,"R58320         ","476030                        ","8S2    ",47.000,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232628",5.800 3.375 1.213 HF 4140 125KSI QT,283.0000,11.000,"R58320         ","476030                        ","8S2    ",259.417,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232621",5.800 3.375 1.213 HF 4140 125KSI QT,284.0000,10.000,"R58320         ","476030                        ","8S2    ",236.666,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232623",5.800 3.375 1.213 HF 4140 125KSI QT,285.0000,1.000,"R58320         ","476030                        ","8S2    ",23.750,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232624",5.800 3.375 1.213 HF 4140 125KSI QT,286.0000,1.000,"R58320         ","476030                        ","8S2    ",23.833,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232629",5.800 3.375 1.213 HF 4140 125KSI QT,288.0000,3.000,"R58320         ","476030                        ","8S2    ",72.000,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232622",5.800 3.375 1.213 HF 4140 125KSI QT,289.0000,1.000,"R58320         ","476030                        ","8S2    ",24.083,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232625",5.800 3.375 1.213 HF 4140 125KSI QT,290.0000,2.000,"R58320         ","476030                        ","8S2    ",48.333,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 232632",5.800 3.375 1.213 HF 4140 125KSI QT,293.0000,1.000,"R58320         ","476030                        ","8S2    ",24.417,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 249567",5.800 3.375 1.213 HF 4140 125-140KS,250.0000,1.000,"R58957         ","487977                        ","8S2    ",20.833,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 249565",5.800 3.375 1.213 HF 4140 125-140KS,252.0000,2.000,"R58957         ","487977                        ","8S2    ",42.000,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 249564",5.800 3.375 1.213 HF 4140 125-140KS,253.0000,2.000,"R58957         ","487977                        ","8S2    ",42.167,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 249562",5.800 3.375 1.213 HF 4140 125-140KS,258.0000,2.000,"R58957         ","487977                        ","8S2    ",43.000,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 249556",5.800 3.375 1.213 HF 4140 125-140KS,259.0000,15.000,"R58957         ","487977                        ","8S2    ",323.750,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 249557",5.800 3.375 1.213 HF 4140 125-140KS,260.0000,18.000,"R58957         ","487977                        ","8S2    ",390.000,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 249555",5.800 3.375 1.213 HF 4140 125-140KS,261.0000,10.000,"R58957         ","487977                        ","8S2    ",217.500,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 249563",5.800 3.375 1.213 HF 4140 125-140KS,262.0000,10.000,"R58957         ","487977                        ","8S2    ",218.333,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
51813," 249561",5.800 3.375 1.213 HF 4140 125-140KS,263.0000,3.000,"R58957         ","487977                        ","8S2    ",65.750,0.000,"AT05.800-03.375 HF 4140 125-140KSI QT                                 "
