QueryName,Order_districtPlusTransaction,Salesman_Name_____SMNAME,Order_Type_____OOTYPE,Customer_DistrictPlusCustomer,Customer_Alpha_Name_____CALPHA,InvoiceDate_OOI,ITEM_NUMBER_____ODITEM,Ship_To_Vendor_#_____BSSVEN,Multiple_SPO_____BSSPS#
"Sales analysis, SPO",1960372,DARIO CAMACHO  ,A,100950,WELLBORE INTEGRITY SOLUTIONS LLC   ,20241009,51200,119.0,1.0
"Sales analysis, SPO",1960374,DARIO CAMACHO  ,A,100950,WELLBORE INTEGRITY SOLUTIONS LLC   ,20241009,51104,119.0,1.0
"Sales analysis, SPO",1960375,MONTY BERGERON ,A,100402,CORTEC FLUID CONTROL               ,20241004,50607,180.0,1.0
"Sales analysis, SPO",1960379,DARREL THORMER ,A,100195,K & B INDUSTRIES                   ,20241009,50148,121.0,1.0
"Sales analysis, SPO",1960379,DARREL THORMER ,A,100195,K & B INDUSTRIES                   ,20241009,50148,119.0,2.0
"Sales analysis, SPO",1960385,DARIO CAMACHO  ,A,101239,RAYSON COMPANY                     ,20241009,50261,119.0,1.0
"Sales analysis, SPO",1960397,CHRIS SITKA    ,A,100539,SCHLUMBERGER SINGAPORE             ,20241008,50963,480.0,1.0
"Sales analysis, SPO",1960397,CHRIS SITKA    ,A,100539,SCHLUMBERGER SINGAPORE             ,20241008,50963,168.0,2.0
"Sales analysis, SPO",1960407,MONTY BERGERON ,A,100632,DOWNHOLE & DESIGN INTERNATIONAL    ,20241004,52083,465.0,1.0
"Sales analysis, SPO",1960409,BEN HILTON     ,A,100116,STEWART TUBULAR PRODUCTS INC       ,20241113,51868,121.0,1.0
"Sales analysis, SPO",1960409,BEN HILTON     ,A,100116,STEWART TUBULAR PRODUCTS INC       ,20241113,51868,119.0,2.0
"Sales analysis, SPO",1960411,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241008,50306,465.0,1.0
"Sales analysis, SPO",1960418,CHRIS SITKA    ,A,100798,SMITH INTERNATIONAL INC            ,20241004,52105,168.0,1.0
"Sales analysis, SPO",1960421,DARREL THORMER ,A,100309,NORTHERN SOLUTIONS LLC             ,20241008,52658,168.0,1.0
"Sales analysis, SPO",1960426,CHRIS SITKA    ,A,100157,NORQUEST INDUSTRIES INC            ,20241106,50029,168.0,1.0
"Sales analysis, SPO",1960426,CHRIS SITKA    ,A,100157,NORQUEST INDUSTRIES INC            ,20241106,50029,121.0,2.0
"Sales analysis, SPO",1960427,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241107,50684,139.0,1.0
"Sales analysis, SPO",1960427,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241107,50684,121.0,2.0
"Sales analysis, SPO",1960427,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241107,50684,119.0,3.0
"Sales analysis, SPO",1960429,LACEY CORTEZ   ,A,100493,TDK MACHINE INC                    ,20241022,50750,168.0,1.0
"Sales analysis, SPO",1960430,BEN HILTON     ,A,100381,BLUELINE MANUFACTURING LLC         ,20241018,50034,465.0,1.0
"Sales analysis, SPO",1960430,BEN HILTON     ,A,100381,BLUELINE MANUFACTURING LLC         ,20241018,50034,121.0,2.0
"Sales analysis, SPO",1960431,CHRIS SITKA    ,A,100157,NORQUEST INDUSTRIES INC            ,20241030,50186,168.0,1.0
"Sales analysis, SPO",1960431,CHRIS SITKA    ,A,100157,NORQUEST INDUSTRIES INC            ,20241030,50186,121.0,2.0
"Sales analysis, SPO",1960432,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20240930,50671,465.0,1.0
"Sales analysis, SPO",1960433,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241113,50671,465.0,1.0
"Sales analysis, SPO",1960433,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241113,50671,465.0,2.0
"Sales analysis, SPO",1960433,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241113,50671,121.0,3.0
"Sales analysis, SPO",1960433,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241113,50671,307.0,4.0
"Sales analysis, SPO",1960433,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241113,50671,119.0,5.0
"Sales analysis, SPO",1960434,CHRIS SITKA    ,A,100157,NORQUEST INDUSTRIES INC            ,20241106,50186,168.0,1.0
"Sales analysis, SPO",1960434,CHRIS SITKA    ,A,100157,NORQUEST INDUSTRIES INC            ,20241106,50186,121.0,2.0
"Sales analysis, SPO",1960445,CHRIS SITKA    ,A,100907,BAKER HUGHES                       ,20241008,51200,168.0,1.0
"Sales analysis, SPO",1960446,CHRIS SITKA    ,A,100907,BAKER HUGHES                       ,20241008,51200,168.0,1.0
"Sales analysis, SPO",1960458,DARREL THORMER ,A,100195,K & B INDUSTRIES                   ,20241017,50018,168.0,1.0
"Sales analysis, SPO",1960458,DARREL THORMER ,A,100195,K & B INDUSTRIES                   ,20241017,50018,121.0,2.0
"Sales analysis, SPO",1960458,DARREL THORMER ,A,100195,K & B INDUSTRIES                   ,20241017,50018,307.0,3.0
"Sales analysis, SPO",1960458,DARREL THORMER ,A,100195,K & B INDUSTRIES                   ,20241017,50018,119.0,4.0
"Sales analysis, SPO",1960459,DAVID POPHAM   ,A,100307,D & L OIL TOOLS                    ,20241010,50375,465.0,1.0
"Sales analysis, SPO",1960474,CHRIS SITKA    ,A,101226,BULLDOG TOOL INC                   ,20241009,50013,168.0,1.0
"Sales analysis, SPO",1960477,MONTY BERGERON ,A,100667,AIT MACHINE LLC                    ,20241004,50407,307.0,1.0
"Sales analysis, SPO",1960477,MONTY BERGERON ,A,100667,AIT MACHINE LLC                    ,20241004,50407,119.0,2.0
"Sales analysis, SPO",1960484,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241015,50724,684.0,1.0
"Sales analysis, SPO",1960484,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241015,50724,465.0,2.0
"Sales analysis, SPO",1960486,LACEY CORTEZ   ,A,100508,COASTAL MACHINE & SUPPLY           ,20241008,50614,180.0,1.0
"Sales analysis, SPO",1960490,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20241011,51951,168.0,1.0
"Sales analysis, SPO",1960490,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20241011,51951,121.0,2.0
"Sales analysis, SPO",1960496,BEN HILTON     ,A,100102,HUNTING ENERGY SERVICES            ,20241029,50285,139.0,1.0
"Sales analysis, SPO",1960496,BEN HILTON     ,A,100102,HUNTING ENERGY SERVICES            ,20241029,50285,121.0,2.0
"Sales analysis, SPO",1960496,BEN HILTON     ,A,100102,HUNTING ENERGY SERVICES            ,20241029,50285,119.0,3.0
"Sales analysis, SPO",1960498,DAVID POPHAM   ,A,100343,J-HOBBS MACHINE CORP               ,20241009,50361,465.0,1.0
"Sales analysis, SPO",1960500,DAVID POPHAM   ,A,100343,J-HOBBS MACHINE CORP               ,20241011,50410,168.0,1.0
"Sales analysis, SPO",1960501,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241011,50144,684.0,1.0
"Sales analysis, SPO",1960501,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241011,50144,465.0,2.0
"Sales analysis, SPO",1960503,DAVID POPHAM   ,A,100307,D & L OIL TOOLS                    ,20241009,50211,218.0,1.0
"Sales analysis, SPO",1960504,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241004,51938,465.0,1.0
"Sales analysis, SPO",1960506,CHRIS SITKA    ,A,100157,NORQUEST INDUSTRIES INC            ,20241016,50013,121.0,1.0
"Sales analysis, SPO",1960508,DARREL THORMER ,B,100194,HUNTING ENERGY SVCS CONNECTION DIV ,20241011,BOBAR,168.0,1.0
"Sales analysis, SPO",1960510,DARREL THORMER ,B,100194,HUNTING ENERGY SVCS CONNECTION DIV ,20241014,BOBAR,168.0,1.0
"Sales analysis, SPO",1960511,BEN HILTON     ,B,100753,HALLIBURTON SINGAPORE              ,20241107,BOBAR,465.0,1.0
"Sales analysis, SPO",1960511,BEN HILTON     ,B,100753,HALLIBURTON SINGAPORE              ,20241107,BOBAR,121.0,2.0
"Sales analysis, SPO",1960511,BEN HILTON     ,B,100753,HALLIBURTON SINGAPORE              ,20241107,BOBAR,307.0,3.0
"Sales analysis, SPO",1960511,BEN HILTON     ,B,100753,HALLIBURTON SINGAPORE              ,20241107,BOBAR,119.0,4.0
"Sales analysis, SPO",1960515,BEN HILTON     ,A,101133,LEVANT METAL ALLOYS TRADING LLC    ,20241014,51046,121.0,2.0
"Sales analysis, SPO",1960515,BEN HILTON     ,A,101133,LEVANT METAL ALLOYS TRADING LLC    ,20241014,51046,465.0,1.0
"Sales analysis, SPO",1960515,BEN HILTON     ,A,101133,LEVANT METAL ALLOYS TRADING LLC    ,20241014,51046,307.0,3.0
"Sales analysis, SPO",1960515,BEN HILTON     ,A,101133,LEVANT METAL ALLOYS TRADING LLC    ,20241014,51046,119.0,4.0
"Sales analysis, SPO",1960521,CHRIS SITKA    ,A,100907,BAKER HUGHES                       ,20241018,52113,121.0,1.0
"Sales analysis, SPO",1960524,BEN HILTON     ,A,100994,HALLIBURTON MFG MALAYSIA           ,20241009,52047,119.0,1.0
"Sales analysis, SPO",1960534,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241004,52024,180.0,1.0
"Sales analysis, SPO",1960535,CHRIS SITKA    ,A,100907,BAKER HUGHES                       ,20241106,50318,121.0,1.0
"Sales analysis, SPO",1960537,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241011,52129,119.0,1.0
"Sales analysis, SPO",1960542,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241023,51801,121.0,1.0
"Sales analysis, SPO",1960542,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241023,51801,119.0,2.0
"Sales analysis, SPO",1960543,DARIO CAMACHO  ,A,100893,ROMTEX ENTERPRISES INC             ,20241003,50446,119.0,1.0
"Sales analysis, SPO",1960546,DAVID POPHAM   ,A,101163,SIGMAHLR                           ,20241009,50318,465.0,1.0
"Sales analysis, SPO",1960548,DAVID POPHAM   ,A,101163,SIGMAHLR                           ,20241008,50318,465.0,1.0
"Sales analysis, SPO",1960549,DAVID POPHAM   ,A,101163,SIGMAHLR                           ,20241014,51471,465.0,1.0
"Sales analysis, SPO",1960550,MONTY BERGERON ,A,100667,AIT MACHINE LLC                    ,20241009,50375,168.0,1.0
"Sales analysis, SPO",1960551,DAVID POPHAM   ,A,101163,SIGMAHLR                           ,20241014,51471,465.0,1.0
"Sales analysis, SPO",1960552,MONTY BERGERON ,A,100667,AIT MACHINE LLC                    ,20241108,51949,168.0,1.0
"Sales analysis, SPO",1960552,MONTY BERGERON ,A,100667,AIT MACHINE LLC                    ,20241108,51949,121.0,2.0
"Sales analysis, SPO",1960552,MONTY BERGERON ,A,100667,AIT MACHINE LLC                    ,20241108,51949,168.0,3.0
"Sales analysis, SPO",1960552,MONTY BERGERON ,A,100667,AIT MACHINE LLC                    ,20241108,51949,168.0,4.0
"Sales analysis, SPO",1960552,MONTY BERGERON ,A,100667,AIT MACHINE LLC                    ,20241108,51949,121.0,5.0
"Sales analysis, SPO",1960556,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20241009,51153,119.0,1.0
"Sales analysis, SPO",1960561,CHRIS SITKA    ,A,100539,SCHLUMBERGER SINGAPORE             ,20241021,51042,480.0,1.0
"Sales analysis, SPO",1960561,CHRIS SITKA    ,A,100539,SCHLUMBERGER SINGAPORE             ,20241021,51042,168.0,2.0
"Sales analysis, SPO",1960561,CHRIS SITKA    ,A,100539,SCHLUMBERGER SINGAPORE             ,20241021,51042,121.0,3.0
"Sales analysis, SPO",1960561,CHRIS SITKA    ,A,100539,SCHLUMBERGER SINGAPORE             ,20241021,51042,119.0,4.0
"Sales analysis, SPO",1960568,DARIO CAMACHO  ,A,100172,M & R MANUFACTURING LLC            ,20241204,51823,465.0,1.0
"Sales analysis, SPO",1960568,DARIO CAMACHO  ,A,100172,M & R MANUFACTURING LLC            ,20241204,51823,121.0,2.0
"Sales analysis, SPO",1960568,DARIO CAMACHO  ,A,100172,M & R MANUFACTURING LLC            ,20241204,51823,307.0,3.0
"Sales analysis, SPO",1960568,DARIO CAMACHO  ,A,100172,M & R MANUFACTURING LLC            ,20241204,51823,119.0,4.0
"Sales analysis, SPO",1960568,DARIO CAMACHO  ,A,100172,M & R MANUFACTURING LLC            ,20241204,51823,265.0,5.0
"Sales analysis, SPO",1960568,DARIO CAMACHO  ,A,100172,M & R MANUFACTURING LLC            ,20241204,51823,121.0,7.0
"Sales analysis, SPO",1960568,DARIO CAMACHO  ,A,100172,M & R MANUFACTURING LLC            ,20241204,51823,465.0,6.0
"Sales analysis, SPO",1960570,SHAWN REYES    ,A,101109,QUALITY MACHINE SHOP LLC           ,20241003,50614,119.0,1.0
"Sales analysis, SPO",1960571,CHRIS SITKA    ,A,100157,NORQUEST INDUSTRIES INC            ,20241009,52608,168.0,1.0
"Sales analysis, SPO",1960574,DAVID POPHAM   ,A,100812,HUNT AND HUNT LTD                  ,20241024,52187,465.0,1.0
"Sales analysis, SPO",1960574,DAVID POPHAM   ,A,100812,HUNT AND HUNT LTD                  ,20241024,52187,121.0,2.0
"Sales analysis, SPO",1960582,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,50684,180.0,1.0
"Sales analysis, SPO",1960582,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,50684,121.0,2.0
"Sales analysis, SPO",1960582,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,50684,119.0,3.0
"Sales analysis, SPO",1960583,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20241015,50405,121.0,2.0
"Sales analysis, SPO",1960583,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20241015,50405,119.0,1.0
"Sales analysis, SPO",1960585,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20241009,50181,119.0,1.0
"Sales analysis, SPO",1960587,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,50025,465.0,1.0
"Sales analysis, SPO",1960587,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,50025,121.0,2.0
"Sales analysis, SPO",1960587,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,50025,119.0,3.0
"Sales analysis, SPO",1960588,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,50793,119.0,3.0
"Sales analysis, SPO",1960588,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,50793,180.0,1.0
"Sales analysis, SPO",1960588,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,50793,121.0,2.0
"Sales analysis, SPO",1960591,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,52187,180.0,1.0
"Sales analysis, SPO",1960591,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,52187,121.0,2.0
"Sales analysis, SPO",1960591,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,52187,119.0,3.0
"Sales analysis, SPO",1960595,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,51444,180.0,1.0
"Sales analysis, SPO",1960595,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,51444,121.0,2.0
"Sales analysis, SPO",1960595,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241029,51444,119.0,3.0
"Sales analysis, SPO",1960614,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241015,52026,684.0,1.0
"Sales analysis, SPO",1960614,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241015,52026,139.0,2.0
"Sales analysis, SPO",1960616,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241015,52026,139.0,2.0
"Sales analysis, SPO",1960616,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241015,52026,684.0,1.0
"Sales analysis, SPO",1960617,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241011,50148,684.0,1.0
"Sales analysis, SPO",1960617,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241011,50148,465.0,2.0
"Sales analysis, SPO",1960621,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241017,51493,119.0,1.0
"Sales analysis, SPO",1960639,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241008,50641,465.0,1.0
"Sales analysis, SPO",1960641,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241008,52153,465.0,1.0
"Sales analysis, SPO",1960643,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241017,52139,684.0,1.0
"Sales analysis, SPO",1960643,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241017,52139,465.0,2.0
"Sales analysis, SPO",1960644,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241011,51904,684.0,1.0
"Sales analysis, SPO",1960644,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241011,51904,465.0,2.0
"Sales analysis, SPO",1960650,DARIO CAMACHO  ,A,100234,GRAYLOC PRODUCTS                   ,20241014,50364,121.0,2.0
"Sales analysis, SPO",1960650,DARIO CAMACHO  ,A,100234,GRAYLOC PRODUCTS                   ,20241014,50364,465.0,1.0
"Sales analysis, SPO",1960657,MONTY BERGERON ,A,100503,ASAP INDUSTRIES MANUFACTURING LLC  ,20241015,51506,168.0,1.0
"Sales analysis, SPO",1960657,MONTY BERGERON ,A,100503,ASAP INDUSTRIES MANUFACTURING LLC  ,20241015,51506,121.0,2.0
"Sales analysis, SPO",1960659,DARIO CAMACHO  ,A,100297,QUALITY MACHINE SERVICES           ,20241009,52215,465.0,1.0
"Sales analysis, SPO",1960661,BEN HILTON     ,A,100753,HALLIBURTON SINGAPORE              ,20241024,50181,119.0,1.0
"Sales analysis, SPO",1960664,CHRIS SITKA    ,A,100907,BAKER HUGHES                       ,20241011,50277,168.0,1.0
"Sales analysis, SPO",1960666,LACEY CORTEZ   ,A,100269,GKD INDUSTRIES LTD                 ,20241004,50515,119.0,1.0
"Sales analysis, SPO",1960682,LACEY CORTEZ   ,A,100286,OLYMPIAN MACHINE LLC               ,20241106,51403,168.0,1.0
"Sales analysis, SPO",1960683,MONTY BERGERON ,A,100486,TOMAHAWK DOWNHOLE LLC              ,20241018,51103,168.0,1.0
"Sales analysis, SPO",1960690,SHAWN REYES    ,A,101120,SERTECPET SA                       ,20241105,50375,168.0,1.0
"Sales analysis, SPO",1960691,SHAWN REYES    ,A,101044,UNITY FABRICATION LLC              ,20241008,52570,119.0,1.0
"Sales analysis, SPO",1960694,CHRIS SITKA    ,A,101366,BAKER HUGHES SINGAPORE PTE         ,20241029,50404,684.0,1.0
"Sales analysis, SPO",1960694,CHRIS SITKA    ,A,101366,BAKER HUGHES SINGAPORE PTE         ,20241029,50404,168.0,2.0
"Sales analysis, SPO",1960696,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241015,50017,121.0,2.0
"Sales analysis, SPO",1960696,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241015,50017,465.0,1.0
"Sales analysis, SPO",1960696,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241015,50017,307.0,3.0
"Sales analysis, SPO",1960696,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241015,50017,119.0,4.0
"Sales analysis, SPO",1960698,CHRIS SITKA    ,A,101366,BAKER HUGHES SINGAPORE PTE         ,20241029,50404,684.0,1.0
"Sales analysis, SPO",1960706,CHRIS SITKA    ,A,100907,BAKER HUGHES                       ,20241108,51243,168.0,1.0
"Sales analysis, SPO",1960706,CHRIS SITKA    ,A,100907,BAKER HUGHES                       ,20241108,51243,121.0,2.0
"Sales analysis, SPO",1960708,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20241028,51329,121.0,3.0
"Sales analysis, SPO",1960708,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20241028,51329,119.0,4.0
"Sales analysis, SPO",1960708,DARREL THORMER ,A,100102,HUNTING ENERGY SERVICES            ,20241028,51329,465.0,2.0
"Sales analysis, SPO",1960710,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241024,50027,180.0,1.0
"Sales analysis, SPO",1960710,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241024,50027,121.0,2.0
"Sales analysis, SPO",1960710,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241024,50027,119.0,3.0
"Sales analysis, SPO",1960713,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241029,51772,180.0,1.0
"Sales analysis, SPO",1960713,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241029,51772,121.0,2.0
"Sales analysis, SPO",1960713,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241029,51772,119.0,3.0
"Sales analysis, SPO",1960715,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241009,50405,180.0,1.0
"Sales analysis, SPO",1960717,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241016,50578,684.0,1.0
"Sales analysis, SPO",1960717,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241016,50578,465.0,2.0
"Sales analysis, SPO",1960718,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241016,52251,684.0,1.0
"Sales analysis, SPO",1960718,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241016,52251,465.0,2.0
"Sales analysis, SPO",1960719,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241017,50156,684.0,1.0
"Sales analysis, SPO",1960719,BEN HILTON     ,A,100189,HALLIBURTON ENERGY SERVICES        ,20241017,50156,465.0,2.0
"Sales analysis, SPO",1960728,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20241016,51978,168.0,1.0
"Sales analysis, SPO",1960728,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20241016,51978,121.0,2.0
"Sales analysis, SPO",1960728,CHRIS SITKA    ,A,100131,CNC MANUFACTURING                  ,20241016,51978,119.0,3.0
"Sales analysis, SPO",1960729,LACEY CORTEZ   ,A,100508,COASTAL MACHINE & SUPPLY           ,20241015,50831,121.0,2.0
"Sales analysis, SPO",1960729,LACEY CORTEZ   ,A,100508,COASTAL MACHINE & SUPPLY           ,20241015,50831,168.0,1.0
"Sales analysis, SPO",1960732,DAVID POPHAM   ,A,100636,AEROLIFT MACHINE LLC               ,20241014,52131,121.0,1.0
"Sales analysis, SPO",1960732,DAVID POPHAM   ,A,100636,AEROLIFT MACHINE LLC               ,20241014,52131,119.0,2.0
"Sales analysis, SPO",1960743,CHRIS SITKA    ,B,101366,BAKER HUGHES SINGAPORE PTE         ,20241029,BTUBE,684.0,1.0
"Sales analysis, SPO",1960743,CHRIS SITKA    ,B,101366,BAKER HUGHES SINGAPORE PTE         ,20241029,BTUBE,121.0,2.0
"Sales analysis, SPO",1960745,MONTY BERGERON ,A,100468,MATHERNE INSTRUMENTATION LLC       ,20241011,50605,168.0,1.0
