IOITEM_ItemNumber,IOROH_ROPHeader,IOBOMI_BOMItem,IOQOH_QuantityOnHand,IOQOR_QuantityOnOrderRequired,IOQOO_QuantityOnOrder,IOQOOR_OtherOrderQuantity,IOFCST_ForecastQty,IOBUY_BuyerCode,IODOSC_DaysOnShelf,IOCOMP_CompanyCode,IORECD_RecordStatus,IODIST_DistributionCode,IOQIT_QuantityInTransit,IOQHLD_QuantityOnHold,IOQCOL_QuantityCommitted,IOROR_ROPReorder,IOROO_ROPOrderOpen,IOROOR_ROPOrderOther,IORIT_ROPItemThreshold,IORIQC_ROPQualityControlQty,IOBOMC_BOMCost,IOLCCC_LastCountCentury,IOLCYY_LastCountYear,IOLCMM_LastCountMonth,IOLCDD_LastCountDay,IOCUOM_CountUOM,IOACST_AverageCost,IORCST_RecentCost,IORLCK_ReorderLock,IOSCST_StandardCost,IOSCCC_StdCostCentury,IOSCYY_StdCostYear,IOSCMM_StdCostMonth,IOSCDD_StdCostDay,IODOSL_DaysOnShelfLast,IOMNRQ_MinReorderQty,IOTORQ_TotalReorderQty,IOPYIB_PriorYearInbound,IOCYIB_CurrentYearInbound,IOCYIU_CurrentYearIssued,IOITST_ItemStatus,IOPLVL_PlanningLevel,IOBGIN_BeginningInventory,IOMNBL_MinimumBalance,IOROPT_ReorderPoint,IOROPL_ROPLevel,IOROQT_ROPQty,IOLDTM_LastTransactionMonth,IOBGIT_BeginningItemQty,IOROFC_ReorderForecast,IOSSTK_SafetyStock,IOLDTL_LastDetailTrans,IOINVC_InvoiceCount,IOMTST_MaterialStatus,IODISC_DiscontinuedFlag,IOOWNF_OwnedFlag,IONSDC_NeedsCountFlag,IO1RCT_FirstReceiptDate,IOTOPP_TopPickFlag,IOPMON_PlanningMonth,IOLOCC_LocationCodeCentury,IOLOYY_LocationCodeYear,IOLOMM_LocationCodeMonth,IOLODD_LocationCodeDay,IO1ACQ_FirstAcquisitionDate
50361,0.000,64.504,54.421,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1405.60,20,25,2,3,"FT ",21.7909,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,5903.66,11059.10,507.510,999,216.502,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,17,20,22,12,30,0.0000
50362,0.000,35.667,27.500,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2289.05,20,25,2,3,"FT ",64.1780,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,364.55,5557.65,85.834,999,63.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,36,20,25,1,6,62.7543
50363,0.000,65.666,175.666,40.999,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6152.58,20,25,2,3,"FT ",95.4740,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,1716.08,8610.44,90.833,999,98.583,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,31,20,25,3,13,90.3741
50364,0.000,135.832,131.999,1.500,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15398.31,20,25,2,3,"FT ",113.3629,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,20688.50,36086.81,318.330,999,85.665,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,34,20,24,10,25,0.0000
50365,0.000,522.832,419.582,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18291.43,20,25,2,3,"FT ",34.9853,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,18291.43,36582.86,1045.664,999,115.417,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,22,20,23,1,4,0.0000
50366,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",750.8581,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,4755.19,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,5,20,21,5,4,0.0000
50367,0.000,138.250,138.250,0.000,0.000,0.000,0.0000,1,1,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4950.32,20,25,2,3,"FT ",35.8070,0.0000,N,0.0000,0,0,0,0,5,0.000,0.000,31653.94,4950.32,138.250,999,59.750,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,31,20,25,1,6,35.3001
50368,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",33.4277,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,11003.26,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,30,20,14,2,12,0.0000
50369,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",53.5469,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,325.73,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,46,20,13,11,14,0.0000
50370,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",26.0259,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,186.53,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,49,20,13,12,18,0.0000
50371,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",12.8076,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,2012.94,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,66,20,13,12,10,0.0000
50373,0.000,2.917,2.917,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,549.31,20,25,2,3,"FT ",188.3133,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,549.31,1098.62,5.834,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,57,20,15,6,1,0.0000
50374,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",38.1725,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,4536.15,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,75,20,18,6,11,0.0000
50375,0.000,128.749,592.415,1.167,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13213.15,20,25,2,3,"FT ",80.3333,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,41538.97,72131.01,702.845,999,494.997,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,28,20,25,3,4,75.1271
50376,0.000,1.750,1.750,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,533.76,20,25,2,3,"FT ",305.0085,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,533.76,1067.52,3.500,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,30,20,22,6,22,0.0000
50377,0.000,1134.249,1113.249,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,102619.48,20,25,2,3,"FT ",90.4735,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,109050.70,214912.29,2375.417,999,118.084,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,25,20,23,5,4,0.0000
50378,0.000,40.249,21.166,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8545.60,20,25,2,3,"FT ",212.3184,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,5610.72,10206.77,41.082,999,351.917,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,1,32,20,25,2,26,207.5216
50379,0.000,0.000,541.834,20.042,0.000,0.000,0.0000,1,44,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",81.4896,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,957.75,0.00,0.000,999,9.166,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,54,20,25,3,6,81.4896
50380,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",84.1023,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,21971.70,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,43,20,14,2,19,0.0000
50381,0.000,1457.249,1444.833,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88731.89,20,25,2,3,"FT ",60.8900,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,97520.27,186252.16,3058.830,999,159.165,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,23,20,24,12,30,0.0000
50382,0.000,437.001,437.001,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26372.49,20,25,2,3,"FT ",60.3488,0.0000,N,0.0000,0,0,0,0,36,0.000,0.000,26372.49,52744.98,874.002,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,12,20,24,2,23,0.0000
50383,0.000,27.500,11.167,0.000,562.333,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1534.04,20,25,2,3,"FT ",55.7831,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,72259.20,144518.40,2590.720,999,1338.527,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,1,30,20,23,7,21,0.0000
50384,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",63.1196,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,368.18,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,87,20,17,3,31,0.0000
50385,0.000,682.915,682.915,17.188,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56299.31,20,25,2,3,"FT ",82.4397,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,56711.51,113251.29,1373.747,999,5.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,30,20,23,7,21,0.0000
50386,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",90.7323,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,2269.58,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,44,20,17,7,6,0.0000
50387,0.000,395.917,395.917,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48855.92,20,25,2,3,"FT ",123.3994,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,49102.72,97958.64,793.834,999,2.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,30,20,24,12,2,0.0000
50388,0.000,727.248,727.248,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,73155.04,20,25,2,3,"FT ",100.5916,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,91772.94,174752.66,1737.249,999,447.168,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,22,20,24,12,17,0.0000
50389,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",120.0380,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,710.27,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,99,20,14,2,18,0.0000
50390,0.000,221.917,212.834,28.333,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17065.40,20,25,2,3,"FT ",76.8999,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,18705.90,36283.99,471.834,999,63.833,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,24,20,23,5,2,0.0000
50391,0.000,878.163,719.914,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34011.69,20,25,2,3,"FT ",38.7305,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,11592.01,46606.78,1171.331,999,198.916,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,32,20,25,2,3,37.4450
50392,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",69.2168,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,219.21,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,0,20,14,2,4,0.0000
50393,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",52.8214,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,96.82,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,81,20,14,6,26,0.0000
50395,0.000,36.417,36.417,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1973.47,20,25,2,3,"FT ",54.1910,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,1973.47,3946.94,72.834,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,36,20,14,2,14,0.0000
50396,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",200.6550,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,9380.63,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,40,20,14,4,21,0.0000
50397,0.000,477.998,477.998,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93694.59,20,25,2,3,"FT ",196.0146,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,96929.02,192730.96,983.248,999,15.918,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,31,20,24,11,1,0.0000
50398,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",6.2594,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,9692.66,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,17,20,15,1,19,0.0000
50399,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",23.2163,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,0.00,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,3,20,14,7,3,0.0000
50400,0.000,5.750,5.750,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,256.26,20,25,2,3,"FT ",44.5666,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,256.26,512.52,11.500,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,35,20,14,1,28,0.0000
50401,0.000,20.166,20.166,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,783.15,20,25,2,3,"FT ",38.8352,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,783.15,1566.30,40.332,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,24,20,22,10,31,0.0000
50402,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",60.7257,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,1093.06,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,58,20,14,1,31,0.0000
50403,0.000,23.751,20.168,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6341.93,20,25,2,3,"FT ",267.0169,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,12305.22,21539.74,80.668,999,34.999,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,91,20,22,3,28,0.0000
50404,0.000,4.833,3.000,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1871.64,20,25,2,3,"FT ",387.2619,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,3162.78,6099.39,15.750,999,5.167,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,34,20,22,6,1,0.0000
50405,0.000,32.583,14.166,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7924.21,20,25,2,3,"FT ",243.2016,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,14977.24,25860.45,106.334,999,47.418,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,32,20,24,11,11,0.0000
50406,0.000,8.083,6.166,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3674.86,20,25,2,3,"FT ",454.6421,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,7842.57,14548.53,32.000,999,28.417,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,0,20,24,12,3,0.0000
50407,0.000,319.418,657.170,3.375,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5375.23,20,25,2,3,"FT ",17.2309,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,8872.70,15427.32,916.754,999,597.248,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,Y,0,17,20,25,3,27,17.3208
50408,0.000,0.417,0.417,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",0.0000,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,0.00,0.00,0.834,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,8,0,0,0,0,0.0000
50409,0.000,321.665,313.332,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30969.71,20,25,2,3,"FT ",96.2794,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,30969.71,61939.42,643.330,999,10.833,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,15,20,24,11,14,0.0000
50410,0.000,407.833,396.500,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20818.37,20,25,2,3,"FT ",51.0463,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,30070.46,54776.82,1073.081,999,314.248,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,30,20,23,2,21,0.0000
50411,0.000,365.417,351.334,4.083,4.083,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,4.083,4.083,0.000,0.000,0.000,18677.52,20,25,2,3,"FT ",51.1129,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,24355.25,45503.21,890.249,999,131.498,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,22,20,22,7,25,0.0000
50412,0.000,1175.998,1153.165,10.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44216.47,20,25,2,3,"FT ",37.5991,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,44529.78,89059.56,2368.662,999,209.083,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,23,20,23,2,1,0.0000
50413,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,I,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",52.6766,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,11549.30,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,11,20,14,11,4,0.0000
50414,0.000,15.667,15.667,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2130.54,20,25,2,3,"FT ",135.9893,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,2436.52,4567.06,33.584,999,11.833,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,48,20,23,5,2,0.0000
50415,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,I,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",299.8955,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,16519.11,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,25,0,0,0,0,0.0000
50416,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,I,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",306.9035,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,0.00,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,3,0,0,0,0,0.0000
50417,0.000,1.249,1.249,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.92,20,25,2,3,"FT ",30.3580,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,37.92,75.84,2.498,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,12,20,22,8,23,0.0000
50418,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,I,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",159.4959,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,0.00,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,3,20,14,10,13,0.0000
50419,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,I,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",187.1589,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,0.00,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,2,20,14,3,13,0.0000
50420,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",162.8015,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,17415.79,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,23,20,17,8,14,0.0000
50421,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,61,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,20,25,2,3,"FT ",201.3202,0.0000,N,0.0000,0,0,0,0,260,0.000,0.000,419.36,0.00,0.000,999,0.000,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,78,20,18,5,21,0.0000
50422,0.000,264.000,223.750,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10976.62,20,25,2,3,"FT ",41.5781,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,13353.51,26010.55,625.583,999,216.250,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,0,26,20,24,10,29,0.0000
50423,0.000,68.334,63.500,0.000,0.000,0.000,0.0000,1,0,1,A,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21299.78,20,25,2,3,"FT ",311.7010,0.0000,N,0.0000,0,0,0,0,0,0.000,0.000,46999.88,57328.23,237.753,999,228.668,0.000,0.000,0.000,N,0.000,0.00,1.0,0.00,0.000,N," ",M," ",D,N,N,1,28,20,24,9,16,0.0000
