table_name,table_prop_name,table_prop_value,column_name,column_prop_name,column_prop_value
z_Discrepancy_Code_File_____ARDCRP,ARDCRP,z_Discrepancy_Code_File_____ARDCRP,ACCOUNT_DISTRICT_____C1ADIS,C1ADIS,ACCOUNT_DISTRICT
z_Discrepancy_Code_File_____ARDCRP,ARDCRP,z_Discrepancy_Code_File_____ARDCRP,ACCOUNT_COST_CENTER_____C1ACTR,C1ACTR,ACCOUNT_COST_CENTER
z_Discrepancy_Code_File_____ARDCRP,ARDCRP,z_Discrepancy_Code_File_____ARDCRP,DISCREPANCY_TYPE_____C1TYPE,C1TYPE,DISCREPANCY_TYPE
z_Discrepancy_Code_File_____ARDCRP,ARDCRP,z_Discrepancy_Code_File_____ARDCRP,LAST_MAINTAINED_CENTURY_____C1LMCC,C1LMCC,LAST_MAINTAINED_CENTURY
z_Discrepancy_Code_File_____ARDCRP,ARDCRP,z_Discrepancy_Code_File_____ARDCRP,LAST_MAINTAINED_YEAR_____C1LMYY,C1LMYY,LAST_MAINTAINED_YEAR
z_Discrepancy_Code_File_____ARDCRP,ARDCRP,z_Discrepancy_Code_File_____ARDCRP,01-12_____C1LMMM,C1LMMM,01-12
z_Discrepancy_Code_File_____ARDCRP,ARDCRP,z_Discrepancy_Code_File_____ARDCRP,LAST_MAINTAINED_DAY_____C1LMDD,C1LMDD,LAST_MAINTAINED_DAY
z_Discrepancy_Code_File_____ARDCRP,ARDCRP,z_Discrepancy_Code_File_____ARDCRP,LAST_MAINTAINED_USER_____C1LMUS,C1LMUS,LAST_MAINTAINED_USER
z_Discrepancy_Code_File_____ARDCRP,ARDCRP,z_Discrepancy_Code_File_____ARDCRP,Display_on_Web_____C1WEB,C1WEB,Display_on_Web
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,A=ACTIVE__D=DELETED_____CFRECD,CFRECD,A=ACTIVE__D=DELETED
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,DISTRICT_____CFDIST,CFDIST,DISTRICT
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTING_CODE_____CFCUCD,CFCUCD,CUTTING_CODE
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTING_CODE_DESC._____CFCUDS,CFCUDS,CUTTING_CODE_DESC.
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,THICKNESS_____CFTHIK,CFTHIK,THICKNESS
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,PLUS_WIDTH_____CFPWID,CFPWID,PLUS_WIDTH
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,MINUS_WIDTH_____CFMWID,CFMWID,MINUS_WIDTH
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,PLUS_LENGTH_____CFPLEN,CFPLEN,PLUS_LENGTH
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,MINUS_LENGTH_____CFMLEN,CFMLEN,MINUS_LENGTH
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,FLATNESS_____CFFLAT,CFFLAT,FLATNESS
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,DIAGONAL_____CFDIAG,CFDIAG,DIAGONAL
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,ROCKWELL_____CFRCKW,CFRCKW,ROCKWELL
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CAMBER_____CFCMBR,CFCMBR,CAMBER
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,LAST_MAINT_CENTURY_____CFLMCC,CFLMCC,LAST_MAINT_CENTURY
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,LAST_MAINT_YEAR_____CFLMYY,CFLMYY,LAST_MAINT_YEAR
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,LAST_MAINT_MONTH_____CFLMMM,CFLMMM,LAST_MAINT_MONTH
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,LAST_MAINT_DAY_____CFLMDD,CFLMDD,LAST_MAINT_DAY
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,LAST_MAINT_USER_____CFLMUS,CFLMUS,LAST_MAINT_USER
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,PLUS_THICKNESS_____CFFPTK,CFFPTK,PLUS_THICKNESS
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,MINUS_THICKNESS_____CFFMTK,CFFMTK,MINUS_THICKNESS
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,PLUS_WIDTH_____CFFPWD,CFFPWD,PLUS_WIDTH
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,MINUS_WIDTH_____CFFMWD,CFFMWD,MINUS_WIDTH
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,PLUS_LENGTH_____CFFPLN,CFFPLN,PLUS_LENGTH
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,MINUS_LENGTH_____CFFMLN,CFFMLN,MINUS_LENGTH
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,Rockwell_Scale_Value_____CFFRKS,CFFRKS,Rockwell_Scale_Value
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,Rockwell_Scale_Low_Value_____CFFRKL,CFFRKL,Rockwell_Scale_Low_Value
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,Rockwell_Scale_High_Value_____CFFRKH,CFFRKH,Rockwell_Scale_High_Value
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,Machine_Type_____CFMTYP,CFMTYP,Machine_Type
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,Tubing_Inner_Diameter_Min_____CFTIDM,CFTIDM,Tubing_Inner_Diameter_Min
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,Tubing_Inner_Diameter_Max_____CFTIDX,CFTIDX,Tubing_Inner_Diameter_Max
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,Tubing_Outer_Diameter_Min_____CFTODM,CFTODM,Tubing_Outer_Diameter_Min
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,Tubing_Outer_Diameter_Max_____CFTODX,CFTODX,Tubing_Outer_Diameter_Max
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,Tubing_Wall_Diameter_Min_____CFTWMN,CFTWMN,Tubing_Wall_Diameter_Min
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,Tubing_Wall_Diameter_Max_____CFTWMX,CFTWMX,Tubing_Wall_Diameter_Max
z_District_--_Cutting_Code_Tolerances_____CUTTOLD,CUTTOLD,z_District_--_Cutting_Code_Tolerances_____CUTTOLD,Special_Cutting_Invoice_Flag_____CFSCIF,CFSCIF,Special_Cutting_Invoice_Flag
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,COMPANY_#_____TFCOMP,TFCOMP,COMPANY_#
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,DISTRICT_#_____TFDIST,TFDIST,DISTRICT_#
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,APPL_GROUP_____TFGRP,TFGRP,APPL_GROUP
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,APPL_NAME_____TFNAME,TFNAME,APPL_NAME
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,APPL_DESC_____TFDESC,TFDESC,APPL_DESC
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,OUTPUT_QUEUE_____TFOUTQ,TFOUTQ,OUTPUT_QUEUE
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,USER_ID_____TFUSER,TFUSER,USER_ID
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,WORKSTN_ID_____TFWSID,TFWSID,WORKSTN_ID
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,AUTO_PRINT_FLAG_____TFAUPR,TFAUPR,AUTO_PRINT_FLAG
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,HOLD_PRINT_FLAG_____TFHOLD,TFHOLD,HOLD_PRINT_FLAG
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,PROMPT_OVRD_FLAG_____TFPRMP,TFPRMP,PROMPT_OVRD_FLAG
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,SAVE_OUTPUT_FLAG_____TFSAVE,TFSAVE,SAVE_OUTPUT_FLAG
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,#_OF_COPIES_____TFCOPI,TFCOPI,#_OF_COPIES
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,PRIORITY_OVRD_FLAG_____TFPRTY,TFPRTY,PRIORITY_OVRD_FLAG
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,MISC4_FLAG_____TFMSC4,TFMSC4,MISC4_FLAG
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,MISC5_FLAG_____TFMSC5,TFMSC5,MISC5_FLAG
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,_____TFJOBQ,,
z_District_Application_Printer_File_____DISTRAFF,DISTRAFF,z_District_Application_Printer_File_____DISTRAFF,CSV_Default/EOD_____TFCSVD,TFCSVD,CSV_Default/EOD
z_District_Application_Printer_File_____DISTRPRT,DISTRPRT,z_District_Application_Printer_File_____DISTRPRT,COMPANY_#_____TPCOMP,TPCOMP,COMPANY_#
z_District_Application_Printer_File_____DISTRPRT,DISTRPRT,z_District_Application_Printer_File_____DISTRPRT,DISTRICT_#_____TPDIST,TPDIST,DISTRICT_#
z_District_Application_Printer_File_____DISTRPRT,DISTRPRT,z_District_Application_Printer_File_____DISTRPRT,USER_ID_____TPUSER,TPUSER,USER_ID
z_District_Application_Printer_File_____DISTRPRT,DISTRPRT,z_District_Application_Printer_File_____DISTRPRT,APPL_GROUP_____TPGRP,TPGRP,APPL_GROUP
z_District_Application_Printer_File_____DISTRPRT,DISTRPRT,z_District_Application_Printer_File_____DISTRPRT,APPL_NAME_____TPNAME,TPNAME,APPL_NAME
z_District_Application_Printer_File_____DISTRPRT,DISTRPRT,z_District_Application_Printer_File_____DISTRPRT,WORKSTN_ID_____TPWSID,TPWSID,WORKSTN_ID
z_District_Application_Printer_File_____DISTRPRT,DISTRPRT,z_District_Application_Printer_File_____DISTRPRT,OUTPUT_QUEUE_____TPOUTQ,TPOUTQ,OUTPUT_QUEUE
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,Record_Code_____IDRECD,IDRECD,Record_Code
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,DISTRICT_NUMBER_____IDDIST,IDDIST,DISTRICT_NUMBER
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,3_POSITION_CLASS_____IDCLAS,IDCLAS,3_POSITION_CLASS
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,Freight_In_Rate_____IDFRTI,IDFRTI,Freight_In_Rate
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,Buyer_____IDBUY#,IDBUY#,Buyer
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,_____IDSCRF,,
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,Operational_Cost_Factor_____IDOCSF,IDOCSF,Operational_Cost_Factor
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,"VALUES_=_LB_,_EA_,_HR_____IDOUOM",IDOUOM,"VALUES_=_LB_,_EA_,_HR"
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,ADDITIONAL_OPERATIONAL_BURDEN_COST_____IDAOBC,IDAOBC,ADDITIONAL_OPERATIONAL_BURDEN_COST
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,Budgetted_Turns_____IDBTRN,IDBTRN,Budgetted_Turns
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,Item_Tolerances_Req_d_____IDITOL,IDITOL,Item_Tolerances_Req_d
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,Restock_Scrap_Factor_____IDRSFC,IDRSFC,Restock_Scrap_Factor
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,Type_R_Restock_Area_____IDRARA,IDRARA,Type_R_Restock_Area
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,Type_O_Restock_Area_____IDOARA,IDOARA,Type_O_Restock_Area
z_District_Class_File_____ITEMCLSD,ITEMCLSD,z_District_Class_File_____ITEMCLSD,Type_P_Restock_Area_____IDPARA,IDPARA,Type_P_Restock_Area
